latitude,longitude,altitude,geometry,coordinates,@id,amenity,building,type,name,shop,brand,brand:wikidata,cuisine,takeaway,website,addr:city,addr:housenumber,addr:postcode,addr:street,air_conditioning,bar,opening_hours,phone,smoking,wikidata,wikipedia,internet_access,alt_name,capacity,note,landuse,addr:suburb,outdoor_seating,addr:unit,delivery,wheelchair,check_date,tourism,diet:vegetarian,created_by,indoor_seating,addr:place,operator,name:fa,disused,cmt,description,ele,source,sym,addr:housename,name:ru,level,short_name,man_made,name:es,name:en,addr:country,official_name,wifi,contact:phone,start_date,name:fr,toilets,toilets:access,parking,popular name,email,food,diet:vegan,internet_access:fee,name:ca,name:hi,brand:wikipedia,name:ko,fixme,name:kn,name:de,name:ar,addr:hamlet,drive_through,phone_1,access,building:levels,source:height,name:ja,drink:coffee,drink:tea,seats,tables,addr:subdistrict,payment:cash,payment:debit_cards,payment:paytm,sport,alcohol,drink:beer,drink:vodka,drink:wine,self_service,drink:sake,branch,name:he,name:bn,addr:block,contact:email,contact:facebook,contact:instagram,contact:website,drink:shake,addr:district,instagram,indoor,diet:lacto_vegetarian,drink:hot_chocolate,opening_hours:covid19,diet:non-vegetarian,reservation,amenity_1,organic,addr:full
28.5565239,77.202219,,Point,,node/4335226914,cafe,,,Costa Coffee,,,,,,,,,,Green park main market,,,,1141706720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6409875,77.2128901,,Point,,node/4336565091,cafe,,,kitchen cafe roof top,,,,,,,,,110055,Main Bazaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6269741,77.2202933,,Point,,node/4336790092,cafe,,,Café office office,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6402692,77.2088677,,Point,,node/4399059591,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CoffeeCo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6289565,77.0767263,,Point,,node/4470999317,cafe,,,Keventers,,,,,,https://www.keventers.com/,,GF22 Unity One,110058,Shivaji Road,,,Mo-Su 09:00-23:55,+91 92053 45002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keventers,,,,,,,,,,,,,,,,केवेंटर्स,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6811819,77.2610507,,Point,,node/4476183091,cafe,,,PAR Tech. Cyber Cafe,,,,,,,,C-32,110053,Street No.3,,,Sa 10:00-22:00; Su-Fr 09:00-22:00,9.19911E+11,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAR Tech. Cyber Cafe,,,,,,,,,,,partechcyberworld@gmail.com,,,,,पार टेक सायबर कैफ़े,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5463739,77.1970369,,Point,,node/4483453597,cafe,,,Barista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5464523,77.1965666,,Point,,node/4483488390,cafe,,,Smoothie factory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smoothie factory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5405268,77.2118362,,Point,,node/4483544990,cafe,,,Cafe Coffee Day,,Cafe Coffee Day,Q5017235,coffee_shop,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCD,,,,,,,,,,,,,,,,,,,,en:Café Coffee Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.7009228,77.1359545,,Point,,node/4483838798,cafe,,,Shake square,,,,,,,Delhi,Shop No 2,110089,"JD24A, PitamPura",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5997702,77.2261911,,Point,,node/4535103790,cafe,,,OTB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5545719,77.0858145,,Point,,node/4603966689,cafe,,,caféccino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caféccino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5553735,77.0852308,,Point,,node/4603970590,cafe,,,Costa Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Costa Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5177312,77.1981227,,Point,,node/4710207191,cafe,,,Rose Cafe,,,,,,,New Delhi,2,110030,Westend Marg,,,Mo-Su 12:00-21:00,+91-11-2953-3186;+91-98990-55665,,,,,,,,,,,,,,,,,,,Saiyad ul Ajaib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5798966,77.2220134,,Point,,node/4746730428,cafe,,,Devan's at Lodhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6406664,77.2113691,,Point,,node/4746752521,cafe,,,Cafe CoffeeCo,,,,,,,,,,Main Bazaar,,,Mo-Su 09:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6417215,77.2147806,,Point,,node/4752292921,cafe,,,Everest Bakery Cafe,,,,italian_pizza;indian;italian,,,,,,,,,Mo-Su 10:00-22:00,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5172818,77.2000632,,Point,,node/4869113617,cafe,,,Blue Tokai Coffee Roasters,,,,coffee_shop,,,New Delhi,Khasra 258,110068,Lane Number 3,,,Mo-Su 09:00-21:00,,,,,yes,,,,,Saket,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,Said-ul-Ajaib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6314625,77.2206262,,Point,,node/4882164023,cafe,,,Chaayos,,,,,,,,,,,,,,,,,,,,,,,,no,,yes,,,,,,,,,,,,,,,,,,1,,,,Chaayos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5529784,77.2077666,,Point,,node/4927145391,cafe,,,Big Fat Sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.645479,77.2163699,,Point,,node/4928026922,cafe,,,Brownie Cafe,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brownie Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.559779,77.2433169,,Point,,node/5110511632,cafe,,,How You Brewing?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5596993,77.2429986,,Point,,node/5110511633,cafe,,,Cafe Coffee Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5595408,77.2423721,,Point,,node/5110511634,cafe,,,Cafe City Lights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5596341,77.2427757,,Point,,node/5110511824,cafe,,,Concrete Cafe & Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5576249,77.2453629,,Point,,node/5113488022,cafe,,,Cafe Coffe Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5960692,77.0411256,,Point,,node/5158535344,cafe,,,Modern Bazaar,,,,burger,,,Dwarka,sector 12,110075,Road 205,,,,,,,,,,,,,,,,,,,,,,,,,مدرن بازار,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6302007,77.2233357,,Point,,node/5164568505,cafe,,,Cafe Coffee Day,,,,,,,,,,"Barakhamba Road, New Delhi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5995815,77.2263175,,Point,,node/5205925521,cafe,,,Starbucks,,,,american,,,,,,Khan Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5329797,77.2434993,,Point,,node/5223303426,cafe,,,angels in my kitchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5536063,77.1944608,,Point,,node/5224430124,cafe,,,Kunzum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6068044,77.2908063,,Point,,node/5227841223,cafe,,,Playing Cup Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5638612,77.2341609,,Point,,node/5236256974,cafe,,,Café Coffee Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6504719,77.2303091,,Point,,node/5257517721,cafe,,,Satguru’s tea stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.606975,77.2905691,,Point,,node/5300729810,cafe,,,Café Coffee Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5763294,77.1948479,,Point,,node/5302174723,cafe,,,Cafe Coffee Day,,Cafe Coffee Day,Q5017235,coffee_shop,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5464901,77.1970726,,Point,,node/5351085426,cafe,,,Honey n dough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5557616,77.2418147,,Point,,node/5372989235,cafe,,,Crackpot Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5559586,77.175334,,Point,,node/5374946041,cafe,,,SOS Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.7390615,77.1353427,,Point,,node/5380442822,cafe,,,Onkar Cafe,,,,,,,,,,,,,,9.19213E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.7026406,77.2284294,,Point,,node/5419789350,cafe,,,AMA Cafe,,,,,,,,,,,,,,,,,,,,,position may be inaccurate due to GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.638233,77.2120277,,Point,,node/5432868321,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нудл 30рупий,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5174202,77.1979526,,Point,,node/5439670421,cafe,,,Soho,,,,bistro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5849603,77.2266279,,Point,,node/5441523434,cafe,,,Café Coffee Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.542141,77.252922,,Point,,node/5461916721,cafe,,,the gol chakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5563407,77.2330048,,Point,,node/5502721521,cafe,,,Cafe Turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.633496,77.2181048,,Point,,node/5537049539,cafe,,,Keventer's Milk Shake,,,,ice_cream,,,,,,,,,,,,,,,,,I'm not sure if this is in the right block.,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6325896,77.2214782,,Point,,node/5545575718,cafe,,,Café Coffee Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5479351,77.2507706,,Point,,node/5556605561,cafe,,,Cafe Einstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5376565,77.2133209,,Point,,node/5586450868,cafe,,,Café Coffee Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5383536,77.1983139,,Point,,node/5598795738,cafe,,,Café Coffee Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5173118,77.1999817,,Point,,node/5609683532,cafe,,,JugMug Thela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5177997,77.1985596,,Point,,node/5609687386,cafe,,,Café Hameen Asto,,,,,,,,,,,,,Mo-Su 12:00-22:00; PH closed,+91-96549-40677;+91-99905-66877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5173258,77.200236,,Point,,node/5609689506,cafe,,,Pho King Awesome,,,,bistro,,http://phokingawesome.in/,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6130756,77.2427434,,Point,,node/5612013246,cafe,,,Cafe Lota,,,,,,,,,,,,,Mo-Su 08:00-21:30,,,,,,,,,,,,,,,,,,,,,,کافه لوتا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5110406,77.2025519,,Point,,node/5640908165,cafe,,,Happy Dough,,,,deli,,,,A-1/13,110068,IGNOU Road,,,Mo-Su 08:00-24:00; PH closed,-9860,,,,wlan,,,,,,no,6,,no,,,,,yes,,,,,,,,,,,,0,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5331643,77.2062525,,Point,,node/5642283517,cafe,,,Café Coffee Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6491519,77.232748,,Point,,node/5644078224,cafe,,,The Walled City,,,,tea;coffee_shop;asian;chinese;curry;indian;italian_pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5744593,77.2291993,,Point,,node/5648777522,cafe,,,Hwealth Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6343655,77.2179596,,Point,,node/5709171322,cafe,,,The chai kafe,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.64467,77.2402214,,Point,,node/5732543220,cafe,,,Café Coffee Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5557387,77.2059,,Point,,node/5771447982,cafe,,,Turquoise Cottage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6335075,77.2169106,,Point,,node/5784309128,cafe,,,Café de Art,,,,,,,New Delhi,,,,,,,,,,,,,,,,,,G-14,,,,,,,,,,,,,,,,,Marina Arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6339716,77.2180188,,Point,,node/5810594585,cafe,,,Cafe Coffee Day,,Cafe Coffee Day,Q5017235,coffee_shop,yes,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5174361,77.1984494,,Point,,node/5816260327,cafe,,,Ssongchee - Korea Bings Cafe,,,,korean,yes,https://www.zomato.com/ncr/ssongchee-korea-bings-cafe-saket-new-delhi,New Delhi,315/274,,Westend Marg,,,,-173874,outside,,,wlan,,,,,,,,,,,,,,,Saiyad ul Ajaib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6333474,77.0904058,,Point,,node/5841894905,cafe,,,Café Coffee Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6329087,77.086855,,Point,,node/5841894911,cafe,,,Café Coffee Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5884261,77.1687419,,Point,,node/5885381446,cafe,,,Café Coffee Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5153468,77.2056028,,Point,,node/5888113176,cafe,,,Henry Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5341421,77.2169982,,Point,,node/5960760889,cafe,,,the food factory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5355862,77.2166825,,Point,,node/5960760896,cafe,,,wake up cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5316504,77.2186674,,Point,,node/5960820194,cafe,,,Coffee Cafe 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5346351,77.220773,,Point,,node/5960910788,cafe,,,chaudhry tea  stall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5332807,77.2218792,,Point,,node/5960921985,cafe,,,pandji tea stall ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.650606,77.2295833,,Point,,node/6021411485,cafe,,,Jain coffee house,,,,,,,,,,Raghu Ganj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6441271,77.200949,,Point,,node/6053797353,cafe,,,Café Coffee Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5014001,77.1671574,,Point,,node/6071159158,cafe,,,Barista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6302645,77.2203409,,Point,,node/6073119985,cafe,,,The Junkyard Cafe,,,,,,,,,,Outer Circle,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5529283,77.2078816,,Point,,node/6073757885,cafe,,,Blue Tokai Cafe,,,,,,,,31,,Hauz Khas Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6361019,77.2855926,,Point,,node/6103746787,cafe,,,Qd's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5275009,77.217259,,Point,,node/6107002528,cafe,,,Laidback Café,,,,,,,,,,,,,Mo-Su 12:00-01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5784821,77.2383126,,Point,,node/6110288474,cafe,,,Café Underpass Courtyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
